tick,n_agents,mean_knowledge,std_knowledge,median_knowledge,max_knowledge,mean_visited,std_visited,max_visited,mean_reward,std_reward,mean_energy,unique_locations_occupied,earth_proxy_resolves
689,45,108.63444444444445,88.4020755803481,71.5,498.7,91.53333333333333,74.5420388475896,416,0.19874222222222224,0.40005746781008505,55.28888888888888,45,140
690,45,108.63444444444445,88.4020755803481,71.5,498.7,91.53333333333333,74.5420388475896,416,0.19874222222222224,0.40005746781008505,55.28888888888888,45,140
692,45,108.78644444444443,88.61273713701422,71.5,499.91,91.66666666666667,74.7273562878935,417,0.19548222222222222,0.4010403372834147,55.155555555555544,45,141
693,45,108.83977777777778,88.81100441046178,71.5,501.11,91.71111111111111,74.89002966490183,418,0.22074666666666667,0.41191159871452465,55.17777777777777,45,141
696,45,108.97288888888889,89.08604997721703,71.5,502.27,91.82222222222222,75.11895422561884,419,0.201,0.403647546478085,55.26666666666666,45,143
700,45,109.15400000000001,89.68599086442282,71.5,505.83,91.97777777777777,75.63023760048736,422,0.18010222222222222,0.39426857822154626,55.444444444444436,45,145
702,45,109.28444444444445,89.97933564140789,71.5,507.03,92.08888888888889,75.87499140683744,423,0.2233688888888889,0.4164924023968757,55.533333333333324,45,146
704,45,109.30933333333334,90.09310429648752,71.5,508.25,92.11111111111111,75.97198964010713,424,0.19887111111111114,0.40692697331324273,55.55555555555554,45,147
706,45,109.51955555555556,90.61741799591795,71.5,510.67,92.28888888888889,76.41542084690678,426,0.22242,0.4187132721405743,55.42222222222221,45,147
712,45,109.83466666666665,91.16023925179466,71.5,512.96,92.55555555555556,76.87755215075047,428,0.27052444444444446,0.4448388103349875,55.26666666666666,45,150
714,45,109.93511111111111,91.42742619445879,71.5,514.11,92.64444444444445,77.11410176717371,429,0.2228577777777778,0.4208391772472862,55.33333333333332,45,151
718,45,109.96066666666665,91.54048734849515,71.5,515.26,92.66666666666667,77.21111031163555,430,0.22429333333333332,0.41978251691931034,55.377777777777766,45,152
720,45,110.24244444444444,91.8564850225141,71.5,516.43,92.91111111111111,77.48600510836985,431,0.2435377777777778,0.4280424253577826,55.28888888888888,45,153
723,45,110.65888888888888,92.2746812324118,71.5,520.07,93.26666666666667,77.83869360557269,434,0.267,0.44301020504924915,55.17777777777777,45,154
724,45,110.68177777777778,92.30953349799404,71.5,520.0,93.28888888888889,77.87928614128755,434,0.24461333333333332,0.4336561344352611,55.08888888888888,45,154
726,45,110.86244444444444,92.70763653444341,71.5,521.16,93.44444444444444,78.22632564994574,435,0.28904222222222226,0.4517784134771721,54.95555555555555,45,155
728,45,110.86244444444444,92.70763653444341,71.5,521.16,93.44444444444444,78.22632564994574,435,0.28904222222222226,0.4517784134771721,54.95555555555555,45,156
730,45,110.93844444444443,92.91328760266641,71.5,522.32,93.5111111111111,78.4082258219328,436,0.26839555555555555,0.4401826252089041,55.08888888888888,45,157
732,45,111.0431111111111,93.2637291846734,71.5,524.75,93.6,78.69756455359128,438,0.28830666666666666,0.4493532163751213,54.93333333333332,45,157
733,45,111.09400000000001,93.42465495193916,71.5,525.95,93.64444444444445,78.83601984303468,439,0.2867866666666667,0.4468727751335447,54.93333333333332,45,158
735,45,111.38288888888889,93.91754967043576,71.5,527.1,93.88888888888889,79.25492546130205,440,0.35417333333333334,0.4640067151812929,54.86666666666666,45,159
