tick,n_agents,mean_knowledge,std_knowledge,median_knowledge,max_knowledge,mean_visited,std_visited,max_visited,mean_reward,std_reward,mean_energy,unique_locations_occupied,earth_proxy_resolves
924,45,118.528,110.22625586794948,71.5,604.61,100.02222222222223,93.21122700354381,506,0.1590022222222222,0.3637321948228082,54.73333333333332,45,12
925,45,118.528,110.22625586794948,71.5,604.61,100.02222222222223,93.21122700354381,506,0.1590022222222222,0.3637321948228082,54.73333333333332,45,12
926,45,118.78,110.61926366295039,71.5,605.77,100.24444444444444,93.5664126716789,507,0.14040666666666668,0.3485495382613815,54.844444444444434,45,12
927,45,118.83044444444444,110.76719963670664,71.5,606.98,100.28888888888889,93.69397519400232,508,0.09892444444444444,0.3062370063678389,54.99999999999999,45,13
928,45,118.82933333333332,110.76230312199583,71.5,606.93,100.28888888888889,93.69397519400232,508,0.07715777777777778,0.279230031406914,55.066666666666656,45,14
929,45,118.8831111111111,110.9610846863234,71.5,608.14,100.33333333333333,93.8563914830643,509,0.12037555555555556,0.32797925622450613,55.02222222222221,45,14
930,45,118.87933333333332,110.94896789665658,71.5,608.08,100.33333333333333,93.8563914830643,509,0.07416444444444445,0.2807871001750105,54.95555555555555,45,15
931,45,118.956,111.15897201555774,71.5,609.29,100.4,94.03885721693277,510,0.12153333333333334,0.3304768104152275,55.02222222222221,45,16
932,45,119.062,111.45527129949683,71.5,610.5,100.4888888888889,94.28717886735944,511,0.14314888888888888,0.35015567180721985,54.93333333333332,45,17
933,45,119.11311111111111,111.61881061745069,71.5,611.7,100.53333333333333,94.42730301960106,512,0.09573111111111111,0.3030722017548676,54.93333333333332,45,17
933,45,119.11311111111111,111.61881061745069,71.5,611.7,100.53333333333333,94.42730301960106,512,0.09573111111111111,0.3030722017548676,54.93333333333332,45,18
