tick,n_agents,mean_knowledge,std_knowledge,median_knowledge,max_knowledge,mean_visited,std_visited,max_visited,mean_reward,std_reward,mean_energy,unique_locations_occupied,earth_proxy_resolves
2,45,1.028,0.1857309882599023,1.0,2.26,1.0222222222222221,0.14740554623801777,2,0.026031111111111113,0.17267085686321398,88.35555555555554,45,129
10,45,7.176222222222222,3.238224677462698,7.09,13.55,6.066666666666666,2.644911256650316,11,1.053928888888889,0.23192410216584236,83.26666666666665,45,131
32,45,25.38222222222222,6.0162276437754905,25.18,39.52,21.11111111111111,4.989866273969551,32,0.8981177777777777,0.351984667777756,70.66666666666666,45,135
42,45,30.603333333333335,8.034573624862325,28.9,49.29,25.466666666666665,6.708535193650284,40,0.8311533333333333,0.40222412525025564,68.46666666666665,45,137
51,45,33.78555555555556,9.732431820249369,31.3,59.0,28.133333333333333,8.128413812738074,48,0.7833044444444445,0.42674512193036024,67.37777777777777,45,138
60,45,36.20133333333333,11.536916707297108,32.47,66.23,30.155555555555555,9.679200048570488,54,0.8898444444444444,0.3466798949755335,66.64444444444443,45,140
67,45,38.73755555555555,12.757505878772447,34.89,73.5,32.28888888888889,10.705392664389544,60,0.7498733333333334,0.4487543026844175,65.95555555555555,45,141
75,45,41.07777777777777,14.535021444602746,36.09,81.19,34.24444444444445,12.171287808345518,66,0.8616644444444447,0.37388741808526954,64.75555555555555,45,142
81,45,42.285999999999994,15.849234597712702,37.28,88.46,35.266666666666666,13.270518703753318,72,0.8090977777777779,0.4185319058534055,64.24444444444444,45,143
87,45,42.78066666666666,16.731834116106008,37.28,91.97,35.68888888888889,14.025092152158688,75,0.8539133333333334,0.3723238504313147,64.22222222222221,44,144
92,45,42.834666666666664,16.89363859234857,37.28,94.4,35.733333333333334,14.152188680357693,77,0.8771466666666667,0.34671492458983266,64.17777777777776,44,144
97,45,43.22622222222222,17.50312217086983,37.28,96.75,36.06666666666667,14.674846204001973,79,0.9004155555555557,0.3174968359986219,64.04444444444444,45,146
102,45,43.53733333333333,18.180576741860165,37.28,101.55,36.333333333333336,15.249043685862183,83,0.8785577777777779,0.34724947323463057,64.08888888888887,45,147
107,45,44.08266666666666,18.927194709083423,37.28,105.11,36.8,15.899126460979616,86,0.8540577777777781,0.3688331459489742,64.02222222222221,45,148
112,45,44.475555555555545,19.670113433052077,37.28,107.47,37.13333333333333,16.528225017291547,88,0.8091466666666668,0.4175421791601152,63.93333333333332,45,149
116,45,44.65822222222222,20.09555432194327,37.28,109.85,37.28888888888889,16.88868420928604,90,0.7612533333333333,0.4521054786465457,63.88888888888888,45,149
120,45,44.89288888888888,20.58337080938259,37.28,113.49,37.48888888888889,17.298198007913648,93,0.8281622222222224,0.39597109787283374,63.73333333333332,45,150
124,45,44.99399999999999,20.82471612718353,37.28,114.64,37.577777777777776,17.51759609191587,94,0.8078155555555557,0.41695112847407245,63.777777777777764,45,151
129,45,45.257333333333335,21.29849628494932,37.28,117.0,37.8,17.91411609752364,96,0.8545000000000001,0.375259700888746,63.844444444444434,45,152
134,45,46.06644444444444,22.04385872205737,38.48,120.56,38.48888888888889,18.571928903855856,99,0.8532866666666669,0.3743664714331845,63.466666666666654,45,153
138,45,46.46355555555556,22.861908655185044,38.48,124.17,38.82222222222222,19.248421452032417,102,0.829137777777778,0.4015042533544675,63.24444444444443,45,154
